region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
61.0,eez,Tunisia,77.12,35.64,61.11,74.07,71.03,0.0,91.79,NA,NA,92.94,94.09,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17,71.76,65.74,47.34,51.5,-0.21,100.0,45.72,56.99,100.0,100.0,0.06,34.42,44.14,61.63,34.16,33.9,-0.06,32.39,NA,NA,32.06,31.74,0.01,100.0,39.56,65.63,99.42,98.84,0.01,72.87,46.23,65.82,69.62,66.36,0.05,61.51,62.79,68.2,NA,NA,83.37,98.55,-0.47,36.4,45.72,58.42,66.75,97.09,-1.0,0.74,51.92,66.3,0.73,0.71,0.0,5.71,39.16,65.74,4.48,3.25,1.0,100.0,27.41,65.79,90.41,80.81,0.19,36.81,NA,NA,35.17,33.54,0.02,83.57,47.83,59.36,86.46,89.34,-0.15,42.57,54.0,65.74,46.97,51.38,-0.31
62.0,eez,Morocco,68.0,41.84,68.13,65.03,62.07,0.01,94.92,NA,NA,95.02,95.13,-0.06,NA,NA,NA,NA,NA,NA,100.0,45.01,65.82,100.0,100.0,0.0,51.71,73.61,76.39,53.14,54.57,-0.09,100.0,43.0,54.78,100.0,100.0,0.05,23.7,50.83,62.81,23.2,22.7,0.01,23.69,NA,NA,23.19,22.69,0.01,100.0,46.03,69.44,97.91,95.83,0.0,72.37,48.61,68.03,69.24,66.11,0.05,70.18,68.65,100.0,NA,NA,100.0,100.0,0.17,100.0,45.63,55.95,100.0,100.0,0.28,100.0,53.47,76.39,78.86,57.72,1.0,0.14,43.93,70.93,0.13,0.12,0.15,41.63,32.96,71.15,41.68,41.73,-0.19,86.18,NA,NA,74.05,61.92,0.52,89.84,51.77,63.23,92.13,94.43,-0.13,65.45,55.71,76.39,65.72,65.99,-0.11
63.0,eez,Western Sahara,55.72,40.19,57.9,54.71,53.7,-0.03,85.45,NA,NA,88.1,90.74,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,68.75,33.88,62.38,75.36,-0.34,100.0,40.43,52.57,100.0,100.0,0.03,17.6,48.72,53.8,17.0,16.4,0.08,17.6,NA,NA,17.0,16.4,0.08,89.51,45.77,53.03,88.11,86.71,0.01,73.08,40.07,53.06,70.77,68.46,0.04,57.47,59.34,100.0,NA,NA,97.21,94.43,0.16,100.0,42.31,48.39,94.43,88.86,0.29,54.56,40.98,33.73,55.23,55.9,0.0,NA,33.69,31.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.82,NA,NA,63.0,62.18,0.02,81.39,47.83,33.4,88.08,94.78,-0.14,30.33,53.27,33.88,32.99,35.65,-0.13
64.0,eez,Mauritania,55.28,49.56,65.82,53.72,52.16,0.01,74.01,NA,NA,76.41,78.8,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.53,80.38,57.12,64.43,70.32,-0.14,88.41,48.25,41.33,90.23,92.05,-0.02,16.53,58.09,57.11,16.01,15.5,0.1,16.53,NA,NA,16.01,15.5,0.1,63.84,54.9,58.96,63.29,62.74,0.01,70.84,47.85,60.13,68.36,65.88,0.05,57.18,57.8,94.21,NA,NA,93.32,92.43,0.29,100.0,48.25,39.51,96.41,92.82,0.6,100.0,49.21,63.37,100.0,100.0,0.0,NA,39.35,51.91,NA,NA,NA,NA,43.17,60.25,NA,NA,NA,85.42,NA,NA,84.18,82.94,0.03,84.19,59.14,51.59,89.52,94.86,-0.13,16.3,63.04,57.12,16.52,16.74,-0.01
65.0,eez,Gambia,60.02,45.96,61.02,58.62,57.21,0.0,87.27,NA,NA,88.16,89.04,-0.06,84.73,46.47,55.09,83.56,82.39,0.0,84.19,48.44,55.09,83.29,82.39,0.0,43.23,78.34,71.66,48.64,54.06,-0.27,100.0,50.95,46.37,100.0,100.0,0.11,31.86,56.59,57.81,31.38,30.9,0.04,31.85,NA,NA,31.37,30.9,0.04,88.4,49.58,63.47,85.81,83.23,0.02,85.42,49.92,63.2,81.6,77.78,0.08,68.09,67.76,100.0,NA,NA,100.0,100.0,0.33,100.0,50.95,46.73,100.0,100.0,0.56,40.33,54.05,70.52,39.29,38.25,0.0,0.08,40.35,70.62,0.08,0.08,-0.12,NA,NA,NA,NA,NA,NA,62.87,NA,NA,60.44,58.01,0.04,86.14,56.73,57.64,90.5,94.86,-0.14,58.65,60.55,71.66,55.73,52.81,0.11
66.0,eez,Senegal,55.17,42.06,68.89,52.92,50.67,0.0,76.7,NA,NA,77.14,77.59,-0.06,31.49,47.85,71.92,30.33,29.17,0.0,34.8,46.9,71.7,33.49,32.17,0.0,37.95,74.7,75.3,45.2,52.46,-0.42,98.5,44.53,51.35,99.25,100.0,-0.06,36.06,53.42,60.63,35.03,34.0,0.05,36.05,NA,NA,35.02,33.99,0.05,65.21,46.85,68.31,62.56,59.91,0.03,75.86,48.51,66.41,72.6,69.33,0.05,49.01,48.94,99.25,NA,NA,99.62,100.0,0.47,100.0,44.53,51.34,100.0,100.0,1.0,94.27,52.39,71.89,91.42,88.57,0.0,0.23,35.9,63.01,0.18,0.13,1.0,5.1,33.71,68.65,4.69,4.28,0.11,85.07,NA,NA,82.01,78.95,0.03,88.18,53.4,59.24,91.72,95.26,-0.14,28.56,57.07,75.3,28.94,29.33,-0.13
67.0,eez,Libya,57.48,41.15,47.9,60.8,64.12,-0.19,87.85,NA,NA,91.3,94.75,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.68,80.91,44.09,53.76,57.83,-0.03,96.26,49.77,43.23,98.13,100.0,-0.02,44.06,47.0,48.28,44.08,44.1,-0.01,44.06,NA,NA,44.08,44.1,-0.01,100.0,44.57,50.88,100.0,100.0,0.0,63.37,50.61,52.5,63.35,63.33,-0.01,40.9,43.77,55.37,NA,NA,66.89,78.41,-0.51,14.48,55.21,32.42,35.65,56.82,-1.0,0.0,58.62,44.09,0.0,0.0,0.0,0.0,43.58,44.09,0.0,0.0,-1.0,1.1,33.3,54.0,1.7,2.3,-0.88,31.68,NA,NA,31.68,31.67,0.0,75.7,51.18,39.66,82.6,89.49,-0.17,0.0,63.64,44.09,0.0,0.0,0.0
68.0,eez,Malta,97.84,22.97,79.72,89.58,81.33,0.02,95.39,NA,NA,92.88,90.38,-0.08,94.21,40.33,83.53,88.33,82.45,NA,94.54,39.1,83.53,88.5,82.45,NA,58.24,61.74,88.26,54.3,50.36,0.1,100.0,32.36,72.44,100.0,100.0,0.03,44.02,27.85,70.87,42.31,40.6,-0.09,41.72,NA,NA,36.55,31.38,0.34,100.0,31.84,79.03,95.61,91.23,0.0,54.2,40.82,77.2,52.1,50.0,-0.05,81.95,79.14,78.53,NA,NA,88.75,98.97,-0.36,57.05,32.36,58.18,77.5,97.94,-0.75,100.0,45.9,81.44,94.72,89.43,0.69,39.97,23.65,80.97,32.17,24.38,0.67,NA,NA,NA,NA,NA,NA,77.1,NA,NA,73.41,69.72,0.32,90.78,34.73,70.64,90.16,89.53,-0.16,100.0,45.23,88.26,100.0,100.0,0.0
69.0,eez,Latvia,89.05,31.91,79.5,81.87,74.69,0.05,94.6,NA,NA,89.37,84.14,0.02,100.0,41.34,69.64,96.78,93.56,1.0,58.84,29.55,83.12,54.42,50.0,0.0,54.05,65.18,84.82,53.42,52.8,-0.06,100.0,37.52,67.37,100.0,100.0,0.01,67.86,39.98,74.53,64.18,60.5,0.01,67.86,NA,NA,64.18,60.5,0.01,93.6,36.08,77.51,85.17,76.74,0.12,100.0,41.85,78.03,96.36,92.73,0.01,80.68,76.39,99.1,NA,NA,90.64,82.17,0.34,98.21,31.1,53.57,81.27,64.34,0.68,100.0,42.97,81.41,100.0,100.0,0.97,NA,38.29,81.7,NA,NA,NA,100.0,25.58,79.01,95.78,91.57,1.0,100.0,NA,NA,98.18,96.36,0.49,95.6,42.66,73.79,93.58,91.55,-0.09,43.3,46.0,84.82,39.21,35.12,0.16
70.0,eez,Estonia,100.0,25.9,82.08,91.1,82.21,0.05,98.47,NA,NA,97.25,96.03,0.14,100.0,32.01,76.59,100.0,100.0,1.0,100.0,22.88,85.45,100.0,100.0,0.5,69.51,61.71,88.29,66.89,64.26,-0.01,100.0,34.93,73.2,100.0,100.0,0.04,91.05,33.25,78.08,84.83,78.6,0.02,91.05,NA,NA,84.83,78.6,0.02,100.0,28.24,80.89,100.0,100.0,0.4,100.0,34.1,81.6,96.0,92.0,0.01,81.48,80.37,65.07,NA,NA,75.44,85.81,-0.48,30.14,34.93,62.47,50.88,71.61,-1.0,100.0,37.94,82.61,100.0,100.0,0.0,0.0,28.73,83.08,0.0,0.0,0.0,49.44,21.39,85.92,51.26,53.08,-0.42,100.0,NA,NA,98.0,96.0,0.01,96.95,36.27,77.22,94.5,92.05,-0.12,41.21,42.37,88.29,38.89,36.58,-0.04
71.0,eez,Bulgaria,80.94,27.33,71.86,75.46,69.99,0.01,92.95,NA,NA,94.06,95.17,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.84,68.59,56.41,41.53,43.21,-0.06,100.0,44.13,62.4,100.0,100.0,0.11,31.3,27.91,64.55,30.85,30.4,-0.14,30.81,NA,NA,30.26,29.71,-0.1,100.0,31.6,65.32,100.0,100.0,0.0,64.85,42.66,67.17,62.43,60.0,0.0,64.68,63.42,60.86,NA,NA,71.45,82.05,-0.45,21.72,44.13,46.8,42.9,64.09,-1.0,100.0,47.05,56.41,100.0,100.0,0.0,16.42,48.56,56.41,13.05,9.68,1.0,100.0,26.94,73.56,82.82,65.64,0.87,82.43,NA,NA,81.21,80.0,0.0,85.9,34.51,55.72,88.12,90.33,-0.18,29.61,52.82,56.41,30.56,31.51,-0.11
72.0,eez,Romania,84.44,26.47,74.43,78.32,72.2,0.02,93.51,NA,NA,94.25,95.0,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.94,69.15,68.35,55.4,57.86,-0.12,100.0,39.74,60.78,100.0,100.0,0.03,53.32,28.38,66.69,51.31,49.3,-0.07,53.29,NA,NA,51.28,49.27,-0.07,100.0,27.4,69.1,100.0,100.0,0.0,66.09,39.14,69.9,63.05,60.0,0.0,68.33,65.98,93.99,NA,NA,89.77,85.55,0.15,87.98,42.44,60.03,79.54,71.1,0.27,100.0,47.65,68.92,100.0,100.0,0.0,0.02,42.52,64.19,0.01,0.01,1.0,69.25,28.7,70.8,60.51,51.76,0.3,83.05,NA,NA,81.52,80.0,0.0,87.03,34.23,63.15,88.51,89.99,-0.19,16.13,53.48,68.35,16.8,17.47,-0.19
73.0,eez,Russia,92.34,34.91,66.85,87.04,81.74,0.04,95.23,NA,NA,95.38,95.54,-0.05,91.65,38.17,49.72,90.27,88.89,-0.01,100.0,38.04,69.92,100.0,100.0,NA,93.24,48.0,74.86,90.72,88.2,-0.05,100.0,34.47,53.36,100.0,100.0,-0.02,53.9,39.89,59.26,55.7,57.5,-0.19,53.98,NA,NA,55.77,57.56,-0.19,100.0,36.5,65.6,99.63,99.27,0.01,80.51,39.56,65.07,76.75,73.0,0.03,75.08,73.72,100.0,NA,NA,93.11,86.23,0.36,100.0,34.47,50.09,86.23,72.45,0.75,96.19,39.11,68.04,92.0,87.81,0.0,100.0,28.49,63.5,97.05,94.1,1.0,24.8,29.62,69.72,29.33,33.86,-0.6,88.35,NA,NA,84.37,80.4,0.01,90.45,41.89,58.04,91.13,91.81,-0.1,11.26,40.62,74.86,11.23,11.2,-0.16
74.0,eez,Georgia,78.62,28.29,63.44,73.96,69.29,0.03,83.46,NA,NA,84.28,85.11,-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.28,69.55,55.45,60.01,60.73,0.03,100.0,30.03,60.36,100.0,100.0,0.02,48.75,28.57,61.93,51.83,54.9,-0.33,48.75,NA,NA,51.83,54.9,-0.33,83.57,30.56,63.31,81.98,80.39,-0.1,65.15,39.17,65.2,62.58,60.0,0.0,67.94,66.17,100.0,NA,NA,99.53,99.06,0.43,100.0,30.03,53.35,99.06,98.12,0.84,23.75,47.54,55.45,23.45,23.14,0.0,NA,33.79,55.45,NA,NA,NA,NA,27.5,64.79,NA,NA,NA,44.45,NA,NA,43.01,41.57,0.0,83.34,35.4,53.22,86.58,89.82,-0.2,61.01,53.85,55.45,50.59,40.16,0.77
75.0,eez,Ukraine,70.72,31.57,64.58,66.95,63.19,0.02,91.26,NA,NA,90.91,90.56,-0.1,86.09,53.8,67.17,84.27,82.45,NA,86.78,51.26,67.17,84.62,82.45,NA,58.39,73.73,76.27,60.52,62.65,-0.11,100.0,42.05,54.32,100.0,100.0,0.05,58.96,30.86,60.01,58.48,58.0,-0.12,58.57,NA,NA,58.09,57.62,-0.11,98.33,42.06,65.67,94.78,91.23,0.0,64.22,44.58,65.9,62.11,60.0,0.0,65.53,66.35,65.11,NA,NA,80.75,96.4,-0.48,30.22,42.05,40.75,61.51,92.79,-1.0,53.01,51.79,70.59,51.46,49.91,0.0,1.02,46.14,65.02,0.81,0.59,1.0,67.16,32.2,71.5,68.28,69.41,-0.24,58.62,NA,NA,56.79,54.96,0.0,84.19,37.28,58.23,87.04,89.9,-0.2,12.63,57.8,76.27,12.36,12.09,-0.02
76.0,eez,Turkey,85.61,36.17,64.66,81.14,76.67,0.03,91.92,NA,NA,91.32,90.72,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.32,70.88,79.12,49.74,50.15,-0.07,100.0,41.5,60.02,100.0,100.0,0.08,49.5,45.08,64.47,51.8,54.1,-0.22,45.29,NA,NA,47.18,49.07,-0.17,98.61,42.88,68.96,94.86,91.12,-0.01,62.13,48.79,69.71,60.57,59.0,-0.02,58.02,57.52,100.0,NA,NA,100.0,100.0,0.54,100.0,43.9,45.02,100.0,100.0,1.0,6.94,51.61,77.98,6.66,6.38,0.0,13.89,45.94,68.87,12.72,11.55,0.19,35.38,35.82,70.13,35.31,35.23,-0.16,34.53,NA,NA,33.61,32.69,-0.01,85.23,49.79,64.59,87.78,90.32,-0.16,22.1,54.7,79.12,21.83,21.56,-0.08
77.0,eez,Syria,85.51,47.84,50.21,85.16,84.8,0.0,88.34,NA,NA,91.77,95.19,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.24,83.94,53.56,34.34,36.44,-0.02,100.0,58.05,42.62,100.0,100.0,0.15,55.25,53.25,50.71,55.42,55.6,0.0,55.25,NA,NA,55.42,55.6,0.0,98.81,55.03,52.83,99.26,99.72,0.0,56.53,62.92,54.5,56.84,57.14,0.03,58.54,58.28,100.0,NA,NA,100.0,100.0,0.26,100.0,62.42,44.42,100.0,100.0,0.38,0.0,66.18,56.4,0.0,0.0,0.0,NA,66.38,49.39,NA,NA,NA,78.75,45.53,54.48,71.12,63.49,0.31,28.27,NA,NA,28.42,28.57,0.01,77.88,59.93,45.76,84.27,90.66,-0.14,0.0,66.74,53.56,0.0,0.0,0.0
78.0,eez,Lebanon,72.55,35.92,60.88,70.4,68.24,-0.03,92.93,NA,NA,94.18,95.44,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.58,74.86,75.14,28.83,30.07,-0.12,100.0,47.34,51.47,100.0,100.0,0.01,68.11,40.89,60.62,65.45,62.8,0.03,67.84,NA,NA,65.19,62.55,0.03,100.0,42.32,65.1,100.0,100.0,0.0,58.5,52.93,65.86,56.75,55.0,0.03,57.51,56.49,66.66,NA,NA,83.22,99.79,-0.47,33.32,51.32,41.62,66.45,99.57,-0.95,6.58,57.05,75.14,5.93,5.28,0.28,0.01,54.36,66.8,0.01,0.01,-0.03,100.0,34.11,70.6,78.75,57.49,0.98,32.54,NA,NA,31.34,30.14,0.16,85.85,48.27,60.4,88.37,90.88,-0.14,0.0,57.62,75.14,0.0,0.0,0.0
79.0,eez,Israel,99.0,29.82,68.57,92.65,86.3,0.03,95.15,NA,NA,93.15,91.15,0.18,100.0,51.39,69.92,91.23,82.45,1.0,100.0,51.53,69.92,91.23,82.45,1.0,33.86,65.58,84.42,32.4,30.94,0.05,100.0,39.73,69.44,100.0,100.0,0.03,44.36,35.91,68.38,41.18,38.0,0.09,36.09,NA,NA,33.51,30.92,0.09,100.0,44.91,74.87,95.61,91.23,0.5,67.07,45.5,74.3,63.95,60.83,0.01,68.87,65.21,100.0,NA,NA,100.0,100.0,0.52,100.0,44.39,52.08,100.0,100.0,1.0,7.54,48.89,78.74,7.13,6.71,0.04,0.99,48.38,82.34,0.92,0.85,0.08,68.11,25.63,76.48,63.79,59.48,-0.03,37.31,NA,NA,35.54,33.77,0.02,90.29,42.5,69.08,90.69,91.08,-0.14,19.17,48.48,84.42,18.61,18.05,-0.08
80.0,eez,Greece,83.97,28.37,74.3,80.6,77.23,-0.1,94.8,NA,NA,94.91,95.03,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.06,66.77,83.23,60.84,59.63,-0.02,69.31,34.7,63.01,65.95,62.6,0.02,51.18,36.77,68.12,49.34,47.5,-0.04,43.56,NA,NA,42.07,40.58,-0.07,100.0,32.89,73.68,100.0,100.0,0.0,71.61,40.52,73.53,67.89,64.17,0.01,73.47,72.17,52.47,NA,NA,64.01,75.55,-0.47,35.64,36.62,51.59,62.08,88.51,-0.97,74.5,46.02,80.96,70.24,65.97,0.02,28.93,33.94,76.96,28.1,27.28,-0.12,77.86,22.61,77.01,67.18,56.5,0.3,73.05,NA,NA,69.06,65.07,0.02,89.59,40.72,69.56,89.83,90.07,-0.15,100.0,50.43,83.23,98.65,97.3,0.11
81.0,eez,Cyprus,98.09,20.62,75.23,91.66,85.23,-0.04,96.83,NA,NA,95.87,94.91,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.42,61.95,88.05,58.75,59.09,-0.15,72.86,30.03,71.21,69.2,65.55,-0.04,47.08,26.39,73.22,44.54,42.0,-0.05,39.31,NA,NA,36.23,33.16,0.16,100.0,23.85,78.34,100.0,100.0,0.0,62.09,33.94,78.49,58.27,54.44,-0.01,60.21,57.81,70.31,NA,NA,66.91,63.52,-0.01,67.76,26.51,56.09,64.62,61.48,0.01,25.73,40.73,86.92,24.03,22.33,0.0,22.63,27.82,82.84,18.4,14.17,0.62,0.0,14.02,78.77,0.0,0.0,-1.0,43.91,NA,NA,41.15,38.39,0.0,93.65,31.95,74.45,91.74,89.82,-0.15,74.82,45.49,88.05,71.9,68.97,-0.08
82.0,eez,Albania,78.93,34.43,68.2,74.72,70.51,0.01,92.28,NA,NA,93.53,94.78,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.97,71.36,78.64,51.41,52.84,-0.12,100.0,43.1,56.51,100.0,100.0,0.11,26.85,41.06,62.35,26.02,25.2,-0.01,22.22,NA,NA,21.57,20.92,-0.04,100.0,39.41,66.59,100.0,100.0,0.0,63.72,47.35,68.21,61.86,60.0,-0.01,58.93,58.16,100.0,NA,NA,100.0,100.0,0.56,100.0,47.42,47.53,100.0,100.0,1.0,80.15,51.38,71.82,74.03,67.91,0.17,3.42,46.01,72.39,3.49,3.55,-0.18,19.28,36.91,73.0,17.22,15.15,0.23,71.94,NA,NA,67.95,63.96,0.08,84.57,45.57,61.21,87.07,89.57,-0.16,36.79,54.38,78.64,38.89,41.0,-0.27
84.0,eez,Algeria,76.49,43.92,56.7,74.76,73.02,0.01,85.1,NA,NA,87.53,89.96,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.68,76.61,60.89,42.39,46.1,-0.16,100.0,49.56,49.25,100.0,100.0,0.05,47.52,54.55,56.69,46.81,46.1,0.04,47.45,NA,NA,46.74,46.04,0.04,89.38,50.85,60.35,89.35,89.32,-0.05,61.26,55.15,61.05,61.18,61.11,-0.03,48.82,49.24,100.0,NA,NA,100.0,100.0,0.52,100.0,53.68,36.94,100.0,100.0,1.0,6.44,58.05,60.32,6.42,6.39,0.0,0.14,47.95,56.72,0.11,0.08,1.0,0.0,36.73,61.12,0.0,0.0,-1.0,33.85,NA,NA,33.8,33.75,-0.01,80.81,57.57,53.28,85.7,90.59,-0.14,8.99,58.77,60.89,8.7,8.42,0.09
85.0,eez,Ascension,100.0,13.06,75.97,96.25,92.49,0.02,100.0,NA,NA,99.0,98.0,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5,44.55,88.21,86.48,81.47,-0.03,98.89,12.92,76.68,90.08,81.28,0.01,87.36,13.41,76.62,79.03,70.7,0.04,87.36,NA,NA,79.03,70.7,0.04,100.0,14.05,80.9,100.0,100.0,0.0,71.59,21.59,78.0,64.55,57.5,0.09,77.18,72.16,99.45,NA,NA,87.92,76.39,0.34,100.0,12.84,57.84,85.75,71.5,0.68,0.0,25.4,86.6,0.0,0.0,0.0,NA,11.89,85.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8,NA,NA,32.27,28.75,0.04,100.0,16.82,72.66,98.0,96.0,-0.16,26.17,32.84,88.21,24.19,22.22,-0.01
86.0,eez,Saint Helena,100.0,13.82,75.94,96.25,92.49,0.02,100.0,NA,NA,99.0,97.99,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3,41.4,88.21,88.06,83.82,-0.08,27.97,13.45,76.68,25.55,23.14,0.0,55.56,15.52,77.56,50.18,44.8,0.05,55.56,NA,NA,50.18,44.8,0.05,100.0,14.11,81.42,100.0,100.0,0.0,71.65,21.81,78.54,64.58,57.5,0.09,65.19,62.02,46.33,NA,NA,44.07,41.81,-0.06,64.68,13.26,57.84,62.58,60.47,-0.12,0.0,26.37,86.6,0.0,0.0,0.0,NA,11.74,85.02,NA,NA,NA,NA,13.63,77.52,NA,NA,NA,35.83,NA,NA,32.29,28.75,0.04,100.0,18.51,73.61,97.99,95.99,-0.16,26.33,30.58,88.21,24.28,22.22,-0.01
88.0,eez,Tristan da Cunha,100.0,11.37,75.75,96.25,92.49,0.02,100.0,NA,NA,98.5,96.99,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.75,40.17,88.21,87.95,82.15,-0.03,98.85,13.1,76.68,90.06,81.28,0.01,66.78,12.35,76.11,59.19,51.6,0.13,66.78,NA,NA,59.19,51.6,0.13,100.0,12.15,80.4,100.0,100.0,0.0,72.39,16.89,77.5,64.94,57.5,0.09,74.62,69.5,99.42,NA,NA,87.91,76.39,0.34,100.0,13.03,57.84,85.75,71.5,0.68,0.0,23.26,86.6,0.0,0.0,0.0,NA,12.3,85.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.19,NA,NA,32.47,28.75,0.04,100.0,16.01,72.66,96.99,93.98,-0.16,26.21,32.16,88.21,24.22,22.22,-0.01
89.0,eez,South Georgia and the South Sandwich Islands,100.0,13.78,83.43,90.54,81.09,0.01,100.0,NA,NA,94.13,88.27,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.0,16.68,86.23,98.89,97.78,-0.01,NA,13.89,75.39,NA,NA,NA,66.16,14.4,82.62,61.68,57.2,-0.1,66.16,NA,NA,61.68,57.2,-0.1,100.0,19.19,81.41,93.06,86.11,0.0,76.89,14.58,79.99,68.44,60.0,0.1,90.92,85.89,NA,NA,NA,NA,NA,NA,NA,13.55,38.35,NA,NA,NA,100.0,13.95,84.62,100.0,100.0,1.0,NA,13.47,83.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.44,NA,NA,84.22,80.0,0.55,100.0,15.51,80.06,95.21,90.42,-0.08,NA,17.27,86.23,NA,NA,NA
90.0,eez,Prince Edward Islands,88.83,24.35,72.49,82.58,76.33,0.01,95.9,NA,NA,94.96,94.01,-0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.51,46.21,51.91,88.28,88.05,-0.02,NA,28.41,53.81,NA,NA,NA,51.54,24.08,71.81,50.42,49.3,-0.17,51.54,NA,NA,50.42,49.3,-0.17,100.0,26.3,69.03,98.69,97.38,0.06,54.71,26.99,65.85,50.45,46.19,0.08,80.43,78.29,NA,NA,NA,NA,NA,NA,NA,29.26,53.54,NA,NA,NA,100.0,30.07,63.27,100.0,100.0,1.0,NA,32.21,57.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.36,NA,NA,75.23,73.1,0.54,91.8,25.86,63.18,91.22,90.64,-0.16,NA,38.0,51.91,NA,NA,NA
91.0,eez,Crozet Islands,98.59,15.54,79.81,89.84,81.09,0.01,95.41,NA,NA,92.8,90.18,-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.78,24.49,83.16,96.53,95.29,-0.25,NA,NA,69.27,NA,NA,NA,57.05,15.5,70.21,54.53,52.0,-0.12,57.05,NA,NA,54.53,52.0,-0.12,NA,NA,NA,NA,NA,NA,58.02,17.42,71.56,51.87,45.71,0.14,85.57,81.93,NA,NA,NA,NA,NA,NA,NA,NA,44.46,NA,NA,NA,100.0,18.53,81.55,100.0,100.0,0.0,NA,15.85,79.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.01,NA,NA,75.93,72.86,0.07,95.41,17.16,67.72,92.8,90.18,-0.16,NA,21.35,83.16,NA,NA,NA
92.0,eez,Amsterdam Island and Saint Paul Island,98.58,16.17,80.43,89.84,81.09,0.01,99.67,NA,NA,98.06,96.44,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.63,40.8,83.16,90.7,84.78,0.0,NA,NA,69.27,NA,NA,NA,18.34,16.47,70.84,16.47,14.6,0.11,18.34,NA,NA,16.47,14.6,0.11,100.0,16.62,75.1,99.87,99.73,0.02,57.83,19.34,72.23,51.77,45.71,0.14,78.43,74.19,NA,NA,NA,NA,NA,NA,NA,NA,44.46,NA,NA,NA,100.0,25.02,81.55,100.0,100.0,0.0,NA,16.88,79.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.92,NA,NA,75.89,72.86,0.07,99.34,19.13,67.6,96.24,93.14,-0.14,NA,33.59,83.16,NA,NA,NA
